H_mean,S_mean,V_mean,H_std,S_std,V_std,Label
29.325644444444446,22.439644444444443,225.6448,50.379039293541986,56.46368234426072,43.56034855569149,matang
37.260577777777776,27.78537777777778,222.15248888888888,54.23018808027249,63.24869101475149,39.647282552596614,matang
34.84342222222222,26.727733333333333,227.9044888888889,52.1030779114243,62.41376916973797,35.19294989159191,matang
58.86831111111111,22.98631111111111,208.14626666666666,70.47619828497568,45.89294585533803,64.72045173458609,matang
28.540977777777776,21.75768888888889,231.83937777777777,50.14900163778111,58.2332630870869,33.300953280508615,matang
31.767733333333332,19.144,231.77817777777778,52.0396926177616,53.49136314085356,33.08130582219705,matang
29.105155555555555,21.894577777777776,230.6822222222222,49.43049764937322,56.94811203132936,34.783574596760396,matang
36.40293333333333,30.116577777777778,216.17782222222223,54.22428197625119,64.98478154032644,47.01885179055023,matang
12.202355555555556,27.409333333333333,222.69293333333334,20.0844967022998,51.31073183825951,34.4409584822103,matang
29.558933333333332,13.034888888888888,245.06137777777778,54.91392086383926,36.510404977955545,18.020815417842517,matang
42.121066666666664,19.825555555555557,227.77875555555556,60.47460080779552,46.134009776136864,33.87882238879265,matang
34.032444444444444,19.994044444444445,233.252,55.77120814962802,45.263266048974494,30.515344890362584,matang
29.2776,24.669822222222223,226.9974222222222,53.15708967470326,61.46704053005928,41.461556946962,matang
46.11231111111111,29.17097777777778,221.41977777777777,59.32818673927155,65.50708502766498,37.00512528999727,matang
35.78662222222222,14.133377777777778,223.15537777777777,56.30062741836656,34.7014445637763,50.76052832195456,matang
36.14426666666667,13.734933333333334,223.31124444444444,55.12908718449413,31.747903617509404,49.50603076849686,matang
29.948666666666668,24.99222222222222,227.46537777777777,50.620453358521225,62.76494691886862,37.978474622278625,matang
37.29546666666667,28.050355555555555,219.0519111111111,57.719936758878106,63.02262872163214,46.18634014887577,matang
39.50831111111111,33.973866666666666,217.98275555555554,60.0581582748745,70.07861700614058,43.75317604174864,matang
48.08786666666666,27.680622222222222,224.32044444444443,55.83415732231779,60.546079770806294,32.846553409963434,matang
28.267377777777778,24.331022222222224,227.93622222222223,48.80172012236585,59.23122095145015,39.893805411026406,matang
36.263688888888886,31.143466666666665,216.01573333333334,56.74505579395235,62.12377497637725,48.31411683758232,matang
31.37977777777778,28.362266666666667,227.73968888888888,48.5736306143748,64.36808462598353,38.30519799819585,matang
26.808577777777778,25.55968888888889,225.23417777777777,53.97454978227707,58.39852998066996,46.82382637422908,matang
30.099422222222223,33.053155555555556,220.45444444444445,52.5064095949729,70.91987479651652,46.25745456106654,matang
36.03342222222222,17.4492,224.30644444444445,49.39267101121105,37.144690624397754,45.34020343313453,mentah
32.70057777777778,13.286222222222221,221.5077777777778,44.895781436314074,29.905649209092317,46.55613368773891,mentah
75.3767111111111,39.029066666666665,208.3807111111111,47.60278656485107,37.70342335792158,39.85574478520267,mentah
27.625333333333334,15.870266666666666,217.01031111111112,43.38457358196447,32.91777926112945,53.72141373494361,mentah
31.90951111111111,16.308533333333333,225.78693333333334,42.602728011046544,36.20655690255258,40.27706960453912,mentah
44.67368888888889,21.6508,215.2424888888889,43.45024241017776,35.09875549272051,39.99333221126977,mentah
28.712444444444444,12.739422222222222,221.33933333333334,44.39456098595641,28.992278843772556,46.30703531382198,mentah
28.116977777777777,13.079022222222223,221.9123111111111,42.27075801149268,30.616467245577276,48.23348029916436,mentah
43.16475555555556,24.203866666666666,227.43613333333334,52.46404154853983,35.02914587317887,38.925175642849275,mentah
31.320044444444445,17.592,237.59057777777778,47.93647201590202,36.97763561938486,23.463666856074298,mentah
35.72844444444444,11.796577777777777,240.17204444444445,51.70458255880466,28.909526254997587,21.63193422897993,mentah
33.36,21.930977777777777,217.01573333333334,48.93427428704752,44.62844623903702,45.02040842422961,mentah
33.56022222222222,16.36608888888889,229.95204444444445,49.029966981151844,37.14073147477022,38.7943851927945,mentah
17.921688888888887,15.589733333333333,217.49253333333334,26.328640945490204,38.61998436526526,55.16212700177541,mentah
16.638355555555556,18.297866666666668,211.86764444444444,23.015148923317202,41.73586025235906,61.083948007877936,mentah
29.019866666666665,21.306044444444446,212.1686222222222,47.659095958041185,44.84733936265491,60.8377201148136,mentah
20.795022222222222,20.505244444444443,215.29813333333334,41.717710943109516,45.776127879134926,60.25727586186861,mentah
17.061777777777777,18.08542222222222,214.73915555555556,24.57344015973243,40.907932302503056,58.71675214449471,mentah
29.366266666666668,18.57911111111111,209.6076,49.37071313436293,41.15009176834494,62.62649723218866,mentah
16.94662222222222,18.632355555555556,211.3951111111111,22.556911622027307,42.20334628394375,61.3988220886732,mentah
32.50191111111111,9.372177777777777,225.01613333333333,52.34257197341471,17.63622204856167,47.75142540913773,mentah
28.456533333333333,17.339377777777777,222.6644,49.41758233647435,39.412598386973166,48.674210778010796,mentah
31.482,9.1164,220.44302222222223,51.51881456106863,16.993240680275726,52.8175256917579,mentah
13.6324,30.972133333333332,210.34697777777777,16.202008902053542,58.847482539414266,55.17898236929182,mentah
41.10973333333333,18.30968888888889,212.8719111111111,46.20843312566321,30.7793437861045,49.43463511337065,mentah
32.77831111111111,10.900577777777778,210.44937777777778,53.00260631571588,18.681273561735427,67.21289801528305,mentah
47.61871111111111,14.073822222222223,209.3568,57.817216168282236,20.027612473548047,52.62684554044426,mentah
46.25857777777778,16.733155555555555,189.03693333333334,57.4467117691552,22.16979513357513,73.68772679607733,mentah
46.092888888888886,10.970977777777778,227.01573333333334,57.49584327476677,16.587031143488634,35.41044568447753,mentah
47.76231111111111,16.88111111111111,190.56155555555554,58.340582726614834,21.867442031194557,71.40639552606399,mentah
30.999377777777777,11.069866666666666,209.74537777777778,52.380426365957604,19.654412192912023,69.3442684547465,mentah
31.9432,8.55568888888889,229.5176,52.738772332064514,16.536794290742115,41.507848805523786,mentah
31.95088888888889,9.626755555555556,222.24724444444445,52.87416034835172,18.1313938829933,52.58616192250816,mentah
72.99222222222222,21.806355555555555,189.9384,56.88026161796722,17.62093614760648,48.39475941435532,mentah
53.39373333333333,20.63431111111111,222.50355555555555,52.66422902223735,28.848934593708982,38.81619405211384,mentah
41.933733333333336,21.02328888888889,194.98604444444445,46.17564928083488,32.57353786033635,65.77564480631804,mentah
39.635244444444446,17.255422222222222,191.2602222222222,55.65976941348633,23.79594651615073,77.29734662655746,mentah
35.275777777777776,18.584622222222222,215.4236,44.083078032727094,34.12814275591912,55.625781260291326,mentah
34.854533333333336,18.717955555555555,212.2496,43.660029463826774,35.328929377089224,58.836648536019716,mentah
37.043866666666666,18.34128888888889,215.92946666666666,45.1461851242285,33.960997395785405,53.69909705990305,mentah
27.07311111111111,13.160755555555555,223.0876,39.60185670856143,32.451412944520655,46.630526167784595,mentah
28.704444444444444,14.588444444444445,220.3687111111111,40.6864829072018,32.48377988101176,50.407795328642585,mentah
25.5132,12.160355555555556,224.7136,39.606399639788854,31.08175129997633,49.29902069723766,mentah
27.628977777777777,13.65568888888889,222.00182222222222,39.61370060779415,33.52292855267353,48.29959600718503,mentah
28.67382222222222,12.810488888888889,224.2662222222222,42.39038841859681,32.51001071439191,49.47445730605233,mentah
27.13928888888889,13.999955555555555,215.16613333333333,41.086030861337356,28.377625771767256,56.703800771533636,mentah
29.51488888888889,12.82168888888889,224.5148888888889,43.63941236605187,29.426298605025043,49.715188831414586,mentah
16.79102222222222,19.60328888888889,190.26857777777778,23.22930083272598,42.16349814531375,90.32255285844269,mentah
67.97111111111111,44.71017777777778,179.85346666666666,46.67314394201551,34.76640592378344,57.21504071079368,mentah
32.9472,15.663555555555556,217.71275555555556,42.78503023441726,34.586085265966304,50.51636678197827,mentah
30.10217777777778,13.086533333333334,222.55066666666667,42.6225845680114,28.321624654905186,51.50126006656968,mentah
31.4456,15.646711111111111,218.11773333333332,42.05965309435847,34.526710244306805,49.2693960111819,mentah
34.41217777777778,16.074133333333332,216.58475555555555,43.563041146411614,34.907997393529556,48.60368864426995,mentah
35.43248888888889,14.20791111111111,223.5691111111111,45.918911354992446,30.90714940076143,43.28363074328432,mentah
36.54848888888889,17.86911111111111,216.8856,45.364412923995445,34.76270768908175,49.82604742028901,mentah
35.84648888888889,15.937644444444445,218.42773333333332,45.40835154345862,31.21990213889962,48.94616430069991,mentah
22.616844444444446,10.409733333333334,226.56186666666667,40.624580307414625,26.427959662616576,49.18630833952789,mentah
33.330755555555555,14.552577777777778,218.5576888888889,43.433962398696224,31.46441150145414,50.16714645166905,mentah
47.79991111111111,29.664533333333335,207.9783111111111,49.892715656172236,48.82233273028508,54.76783054791775,mentah
38.502177777777774,15.47728888888889,215.96697777777777,46.8663541446616,28.46328894451176,50.33908773485355,mentah
36.49755555555556,18.141955555555555,214.75537777777777,46.72828925016316,35.52146305417523,57.732708079481405,mentah
12.471466666666666,25.93413333333333,220.37244444444445,17.26814238429961,56.891466411678216,51.22300738082256,mentah
28.644088888888888,19.260133333333332,220.01435555555557,46.98752452102921,45.11924961925281,54.155806650053925,mentah
29.43231111111111,18.352755555555557,216.1882222222222,42.80257204619689,38.907647451172004,58.29917014042077,mentah
31.969733333333334,13.034266666666667,223.20177777777778,44.18333742658098,28.40292205656156,47.13522387952389,mentah
33.23128888888889,15.092977777777778,214.35884444444446,43.12531526332287,31.97741111784233,53.08111724938039,mentah
15.583466666666666,37.08928888888889,203.44626666666667,14.941985959927372,64.55767640683698,57.464042490896475,mentah
39.14586666666667,22.43711111111111,207.70195555555554,41.596399024488214,37.57883802367866,46.96492748800513,mentah
30.809466666666665,13.324133333333334,230.12297777777778,42.2554654892779,32.511754520890854,36.37004183573123,mentah
27.361955555555557,14.078933333333334,222.11275555555557,40.530387082591396,30.284609816722273,49.73999639867545,mentah
16.02777777777778,39.21435555555556,216.82226666666668,16.10330489045841,65.37553234562286,46.611494168713364,mentah
15.755466666666667,45.255066666666664,198.61471111111112,16.263560601814376,67.77519086325844,61.27042314585479,mentah
14.70728888888889,23.980888888888888,214.1468,24.22144156148728,47.94686586083123,48.41560910817456,mentah
30.085155555555556,15.193777777777777,219.39186666666666,42.34170145216996,32.542078830604595,51.78040981409433,mentah
28.83031111111111,14.09688888888889,222.20386666666667,41.594853382398284,30.511033182711845,49.66210174260986,mentah
29.288977777777777,15.0224,220.21831111111112,41.63288394018945,31.998978254799187,50.601657265711594,mentah
43.56,23.2012,223.18106666666668,52.53474617389481,39.06964844570669,41.15678333959327,mentah
27.817333333333334,16.161466666666666,234.7296888888889,47.26433997094309,40.69758627382655,34.44906318211617,mentah
25.430266666666668,11.270311111111111,225.6740888888889,38.399781011181126,25.99828709556093,44.562289535147556,mentah
33.54262222222222,21.857511111111112,222.49435555555556,45.72108102410571,47.353372838043605,47.81786011437593,mentah
32.09422222222222,23.703777777777777,207.24315555555555,44.47548650605879,51.937006579076744,65.1023954827933,mentah
32.57626666666667,19.058844444444443,238.13595555555557,45.245800849434275,43.68094427650247,32.52581273180874,mentah
33.09857777777778,21.96768888888889,221.89631111111112,46.38768292193708,47.13453346412784,50.34389076643968,mentah
36.0748,18.65351111111111,224.11488888888888,48.09794225748586,39.5315833073153,48.5167206055911,mentah
23.40848888888889,16.769866666666665,237.47275555555555,35.575556264018154,40.81882374569633,31.36285439047321,mentah
14.030622222222222,23.16728888888889,199.5028888888889,20.72446745198523,51.75090608959732,74.40675322165087,mentah
19.962044444444444,30.104044444444444,204.75217777777777,16.3127020528388,56.65167230323903,51.94797146859277,mentah
39.84466666666667,23.032355555555554,212.6775111111111,46.088919907307684,48.201364870097265,51.128526510537796,mentah
44.95155555555556,19.797644444444444,233.00346666666667,51.843348312458694,41.8075270602771,34.58480830885144,mentah
21.769288888888887,14.747911111111112,223.3096,38.37042691021431,34.76370914350655,51.223829231846125,mentah
46.6832,22.95262222222222,217.50044444444444,51.95479652740875,43.031735831587206,48.58443600603687,mentah
46.89768888888889,29.258488888888888,176.05177777777777,51.84699390399589,49.760502243188036,76.7101577161689,mentah
28.037466666666667,20.9472,220.46328888888888,46.972600720751146,49.36448803367322,52.04866896648953,mentah
28.512933333333333,18.547822222222223,236.14586666666668,47.42607123438424,44.801676329395875,33.643562544613694,mentah
25.01968888888889,21.356088888888888,221.962,47.35836252697662,51.019452941804346,49.399392038544136,mentah
86.81582222222222,52.162533333333336,202.66737777777777,38.54983427967775,36.325200689573315,36.91739527063624,mentah
34.77368888888889,20.743733333333335,233.59822222222223,48.854695952531735,33.806696487464656,34.395445388978075,mentah
35.08168888888889,19.674044444444444,233.3184,49.30931661160201,32.622023536906305,34.5892834928842,mentah
43.83773333333333,23.944222222222223,230.36048888888888,52.08396663696036,34.70354000443624,37.35806030809429,mentah
44.63142222222222,25.537022222222223,227.96155555555555,51.85780917705597,35.11484153490841,40.53130573084111,mentah
31.807111111111112,17.10671111111111,221.1656,46.99075032491783,38.94235214411866,48.99264660216311,setengah_matang
29.452577777777776,17.67248888888889,220.70515555555556,44.75008648060614,40.772158022423,51.504190121648485,setengah_matang
27.81982222222222,23.362088888888888,227.0316,51.321425267854266,59.34933831394593,40.5256750070043,setengah_matang
26.88422222222222,20.688444444444446,225.35746666666665,49.2604612234865,46.13174274500539,46.29798166735902,setengah_matang
28.5524,15.931022222222222,226.41115555555555,45.65678979341407,39.908427929999334,46.825404026236086,setengah_matang
31.638755555555555,22.729022222222223,216.94773333333333,46.37414308529919,47.42356416076946,50.65798370089358,setengah_matang
18.652977777777778,39.68871111111111,215.87311111111111,14.86555519087126,65.6601958681961,45.60214650514319,setengah_matang
37.74902222222222,17.233866666666668,216.56,48.22761114570913,34.549688143696265,55.395578644268475,setengah_matang
28.52168888888889,20.652177777777776,229.0868888888889,49.31200548697705,49.49286186165924,42.537949139417314,setengah_matang
39.754133333333336,18.006622222222223,216.55964444444444,49.325428134921786,35.88933732912814,47.66621582870971,setengah_matang
30.209066666666665,16.43271111111111,218.39026666666666,43.6468385264169,34.44225642667722,54.76984899190024,setengah_matang
32.18551111111111,22.678844444444444,224.8728888888889,53.023051455264756,50.92556805114066,46.57546920487566,setengah_matang
33.84693333333333,27.414044444444446,215.71697777777777,49.98288277596196,53.462508883206304,50.42946039964642,setengah_matang
32.49497777777778,14.177466666666668,221.40413333333333,44.65987333041144,28.655356199418556,48.67564128007629,setengah_matang
31.391066666666667,18.055733333333333,219.4535111111111,47.58284751854741,41.13054129389606,51.05453309838727,setengah_matang
25.168311111111112,14.974844444444445,228.2032,42.41573796275897,39.77829098722934,43.125158921240185,setengah_matang
34.3868,18.58537777777778,217.02284444444444,48.84797581594918,41.196450218860626,52.547426306763036,setengah_matang
31.728533333333335,21.662355555555557,215.024,46.55703402236873,44.544316966442686,52.74468442517322,setengah_matang
28.2904,17.174844444444446,228.51382222222222,47.806694336625654,42.23719906641304,41.80095942614443,setengah_matang
12.824177777777777,20.186977777777777,209.36266666666666,18.844496334519754,46.23778463766951,63.622565752167596,setengah_matang
16.05431111111111,27.167333333333332,198.83764444444444,20.467819328912096,52.49159212673969,59.20515665047187,setengah_matang
19.900533333333332,21.745866666666668,209.57493333333332,25.418262370543307,47.2355886855569,56.558783054014796,setengah_matang
14.455244444444444,23.1952,211.9660888888889,19.78959090156636,51.411905530658295,59.000363511430905,setengah_matang
37.14582222222222,17.201333333333334,218.3864,48.200235387755754,36.86617357114483,47.01133983219132,setengah_matang
28.031777777777776,25.88577777777778,222.80515555555556,39.91577592820434,51.56431602006648,41.9241165291957,setengah_matang
14.751422222222223,22.38831111111111,205.57217777777777,20.201743274049825,48.716726001023154,58.52278636310586,setengah_matang
42.263866666666665,42.5756,211.94075555555557,58.13784096575999,76.18465182390013,41.57843673356315,setengah_matang
27.969955555555554,29.678,226.37826666666666,52.64361929889427,67.83684417122535,39.94214681394413,setengah_matang
29.18568888888889,26.217644444444446,228.6804888888889,51.0104016372357,63.8688159677164,36.3938114608772,setengah_matang
35.468577777777774,24.683555555555557,226.55133333333333,49.965166881867205,59.02423943340022,36.40183982529821,setengah_matang
49.53853333333333,36.703377777777774,212.40488888888888,57.15377759133687,67.48360602341837,42.77705068126664,setengah_matang
28.685155555555557,23.53391111111111,229.13315555555556,51.42447391486127,53.84082347307445,41.503707500230526,setengah_matang
17.984933333333334,21.142488888888888,229.72053333333332,35.401020633372205,50.10972013963058,41.140400642785295,setengah_matang
28.09937777777778,18.660711111111112,232.5815111111111,44.40880182590879,48.858190200994386,30.659326301667143,setengah_matang
31.64928888888889,24.395555555555557,225.52995555555555,52.13562379393969,52.61344971923078,43.24741780857136,setengah_matang
12.227333333333334,18.585911111111113,228.7936,17.94413081390867,44.729185567179854,37.41748342294905,setengah_matang
30.980755555555554,21.159555555555556,225.63008888888888,46.79337116736637,49.05063560379011,40.763360579935956,setengah_matang
26.602044444444445,27.965733333333333,222.71204444444444,44.780409757420365,57.04744636621929,40.37498749140807,setengah_matang
34.35448888888889,14.686177777777777,230.1781777777778,48.32463581359454,39.886012642300166,33.46651838299745,setengah_matang
36.452933333333334,19.296666666666667,225.5784,48.32921874734671,42.89465895267926,37.04213378927059,setengah_matang
27.35711111111111,17.615955555555555,231.5892888888889,45.74106912816593,43.65263208149617,39.77983946038899,setengah_matang
29.843555555555554,21.66017777777778,226.15653333333333,41.31658763771146,47.95849025484383,39.58173579350288,setengah_matang
25.53537777777778,18.731822222222224,231.68115555555556,46.546411170543365,48.122839029249526,35.99367389476197,setengah_matang
33.675866666666664,19.025333333333332,226.66324444444444,54.43882074631016,46.81714859607179,37.78329519372023,setengah_matang
12.001466666666667,19.971066666666665,221.1069777777778,27.712021419994286,49.66135101952467,44.15545442813449,setengah_matang
36.40835555555555,20.797822222222223,228.0483111111111,51.01017764640724,46.49915616595824,38.2525540096183,setengah_matang
36.45413333333333,28.7596,206.2031111111111,52.72297060657928,55.409529335425084,54.25857997987137,setengah_matang
38.61657777777778,27.068533333333335,212.07435555555554,52.60661099836065,48.75679067079329,51.74650803168828,setengah_matang
37.50244444444444,28.428755555555554,217.67808888888888,51.938517869391845,49.382448881788655,46.416849142823715,setengah_matang
50.31964444444444,28.050177777777776,204.20288888888888,50.686153760022975,47.885014287371035,47.11154272915489,setengah_matang
42.13191111111111,26.750577777777778,219.79662222222223,53.59725220478388,42.913823850176186,46.71515449724777,setengah_matang
62.2,49.79022222222222,171.71017777777777,53.03988771565121,48.73528215386963,57.36892812481872,setengah_matang
32.59022222222222,26.815022222222222,229.8646222222222,49.432790668583046,44.34050574687207,39.24175193692945,setengah_matang
75.58671111111111,54.09511111111111,179.8384888888889,52.904244663405144,51.12203024234039,38.10541114599647,setengah_matang
16.36088888888889,37.88311111111111,228.05066666666667,16.23239228240485,64.41512333889793,36.16304451293398,setengah_matang
34.169155555555555,21.209466666666668,232.11844444444444,49.503789392083945,41.24599578334848,36.15595192775968,setengah_matang
32.656755555555556,19.892311111111113,227.99706666666665,50.249334820652344,46.051456278009624,41.175294537919754,setengah_matang
43.00933333333333,27.9524,223.06653333333333,54.177047226867415,44.156056597481616,40.35698997673417,setengah_matang
20.862266666666667,16.169822222222223,237.05208888888887,38.965932792861224,43.57002032962517,32.361801180350625,setengah_matang
31.133244444444443,26.408,224.2790222222222,46.229819396938815,45.18111137288335,44.93230379556877,setengah_matang
38.708755555555555,29.317066666666665,230.35008888888888,52.72453633963162,44.69877654124825,35.46714745903577,setengah_matang
21.346666666666668,22.736533333333334,227.79368888888888,39.58065633053039,51.60484911306516,44.165089432880364,setengah_matang
12.0804,25.7224,232.47253333333333,21.034534098213083,53.521890063952135,29.641000152266567,setengah_matang
35.672488888888886,17.76368888888889,219.256,52.26808908380044,39.481861114425264,51.046712132668794,setengah_matang
48.163377777777775,26.632666666666665,204.3872888888889,57.207761487130355,47.831172071963465,55.192027268285855,setengah_matang
47.53302222222222,26.901866666666667,203.30355555555556,56.964176838309285,47.76680824431217,54.39946760995841,setengah_matang
36.95248888888889,18.27168888888889,219.68164444444446,52.44798744602852,39.35528210535529,49.76474192266182,setengah_matang
16.30928888888889,33.031911111111114,239.56235555555557,13.72629052199905,58.42416056082058,27.343077543730683,setengah_matang
49.38848888888889,27.870977777777778,225.6708888888889,60.754514864191044,46.24342953856683,35.021773501778526,setengah_matang
35.94391111111111,18.80808888888889,216.32164444444444,51.425677639708454,39.43372573928296,51.7156126261287,setengah_matang
44.57528888888889,31.791155555555555,211.68813333333333,62.036998086490364,53.794074700536626,51.23827503020677,setengah_matang
